Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
30.0	-11.17	100.0	-48.34	1448	9600	8.764170110225677e-05	0.08251125540336815	245318	6207	-17.483278274536133
30.0	-18.57	100.0	-41.58	1454	9620	8.167162258758862e-05	0.08232444804972705	245759	6207	-17.526744842529297
30.0	-11.32	83.0	-58.79	1456	9640	8.597475364495115e-05	0.0820909432789592	246319	6207	-17.543973922729492
30.0	-9.0	90.0	-41.45	1458	9660	8.961396681349223e-05	0.08187027794123855	246851	6207	-17.497032165527344
30.0	-12.41	69.0	-45.97	1459	9680	8.753937138013604e-05	0.08164163603864315	247407	6207	-17.503555297851562
30.0	-22.23	100.0	-39.54	1462	9700	8.256467347292556e-05	0.08143191724682583	247919	6208	-17.975486755371094
30.0	-23.1	80.0	-23.83	1465	9720	8.693293288902001e-05	0.08122475936461293	248428	6208	-18.0217227935791
30.0	-22.36	42.0	-16.89	1471	9740	9.097450812494486e-05	0.08103680782956997	248891	6208	-17.973054885864258
30.0	-4.14	63.0	-25.05	1473	9760	8.84303059734282e-05	0.0808260881550827	249416	6208	-18.086383819580078
30.0	-12.72	100.0	-62.35	1478	9780	8.210667803243626e-05	0.08063440885150573	249895	6208	-18.0377254486084
30.0	-12.94	80.0	-34.86	1480	9800	8.155226707458496e-05	0.08041653422335526	250446	6208	-17.987810134887695
30.0	-12.84	100.0	-45.99	1484	9820	8.621283801170085e-05	0.08021795697463635	250950	6208	-18.00309181213379
30.0	-11.32	83.0	-64.67	1485	9840	8.465933605907409e-05	0.0799944195537536	251524	6208	-18.013519287109375
30.0	-11.82	66.0	-21.77	1490	9860	8.057002847141474e-05	0.07979785316532974	252030	6208	-17.93723487854004
30.0	-5.64	100.0	-50.54	1491	9880	8.111598520626424e-05	0.07958555837349769	252582	6208	-17.93622398376465
30.0	-8.09	100.0	-42.61	1495	9900	7.756806383229266e-05	0.07938652833654292	253102	6208	-17.947240829467773
30.0	-7.36	52.0	-20.04	1500	9920	8.917078375816345e-05	0.07919248606107002	253612	6208	-17.995115280151367
30.0	-19.06	100.0	-46.55	1504	9940	8.421184071592641e-05	0.07900008756557096	254121	6208	-17.98472785949707
30.0	-21.68	100.0	-42.56	1507	9960	8.069204996867352e-05	0.07880679651729244	254636	6208	-17.945913314819336
14.0	-0.12	100.0	-39.82	1515	9980	4.2992603324936e-05	0.07864091670637513	255078	6209	-18.588640213012695
13.0	-0.15	62.0	-33.79	1518	10000	3.474996089935303e-05	0.07844859713413574	255597	6209	-18.5544490814209
30.0	-9.29	82.0	-40.63	1524	10020	7.99464132495507e-05	0.07827700271798148	256061	6209	-18.54629135131836
30.0	-11.3	100.0	-47.05	1526	10040	9.288118180050792e-05	0.07808010587097478	256600	6209	-18.572603225708008
30.0	-13.55	64.0	-32.02	1529	10060	7.659884143776258e-05	0.07787795824371241	257158	6209	-18.56702423095703
30.0	-14.92	80.0	-37.42	1533	10080	7.431559146396698e-05	0.07769941654140755	257652	6209	-18.5717716217041
30.0	-17.1	100.0	-54.66	1535	10100	7.50198222623013e-05	0.07751066780091741	258179	6209	-18.576099395751953
30.0	-22.02	80.0	-32.15	1539	10120	7.652178583409004e-05	0.07733516174542934	258671	6209	-18.534345626831055
30.0	-12.07	100.0	-59.28	1544	10140	8.357673942219811e-05	0.07715330715569177	259185	6209	-18.552343368530273
30.0	-8.25	91.0	-42.65	1547	10160	7.898420330107681e-05	0.07696726840995408	259715	6209	-18.639209747314453
30.0	-9.68	80.0	-32.78	1553	10180	8.060857214487371e-05	0.07680293374129399	260184	6209	-18.52446174621582
30.0	-12.66	100.0	-63.71	1557	10200	7.910896750057445e-05	0.07662628403369463	260693	6209	-18.543821334838867
30.0	-14.77	80.0	-35.76	1560	10220	7.755635069307748e-05	0.07644848422514647	261209	6209	-18.609922409057617
30.0	-24.93	100.0	-57.98	1563	10240	8.429556619375944e-05	0.07627515588271581	261715	6209	-18.575716018676758
17.0	-0.2	100.0	-44.67	1568	10260	4.6798894744635094e-05	0.07610035326995493	262229	6209	-18.510650634765625
30.0	-26.13	100.0	-52.09	1573	10280	7.948798892099106e-05	0.07593838322564872	262707	6210	-19.154308319091797
30.0	-6.9	85.0	-39.3	1576	10300	7.588988368951001e-05	0.07576582108448103	263221	6210	-19.142375946044922
25.0	-0.24	85.0	-37.68	1578	10320	6.14774319552636e-05	0.07557841545335436	263785	6210	-19.208587646484375
30.0	-24.13	83.0	-44.26	1581	10340	7.666420890468693e-05	0.07541110668428874	264290	6210	-19.140562057495117
30.0	-10.84	68.0	-35.11	1582	10360	7.258669750110523e-05	0.07522943452209321	264844	6210	-19.138063430786133
30.0	-21.07	100.0	-54.99	1586	10380	8.281777130156353e-05	0.07505970930609801	265364	6210	-19.110666275024414
30.0	-22.68	100.0	-68.59	1590	10400	7.228356141310471e-05	0.07489517101405682	265871	6210	-19.112333297729492
30.0	-22.95	68.0	-42.65	1592	10420	7.450145860551187e-05	0.0747196592839893	266417	6210	-19.210918426513672
30.0	-5.56	100.0	-74.5	1596	10440	7.495142490927744e-05	0.07455274963720636	266939	6210	-19.145349502563477
30.0	-7.08	100.0	-63.19	1599	10460	7.19332102379881e-05	0.07438605248717309	267464	6210	-19.157196044921875
30.0	-15.32	100.0	-35.4	1603	10480	7.265248826441875e-05	0.07422502886913217	267974	6210	-19.197927474975586
30.0	-18.9	100.0	-62.88	1605	10500	7.905165354410807e-05	0.07405364031350795	268522	6210	-19.212177276611328
30.0	-18.44	81.0	-43.88	1610	10520	7.674524086056554e-05	0.07390735971700635	268990	6210	-19.22089195251465
30.0	-22.83	71.0	-27.57	1616	10540	7.655403419509105e-05	0.07376998973403062	269431	6210	-19.140239715576172
30.0	-24.79	92.0	-39.24	1621	10560	7.201828288309501e-05	0.07362366229834343	269905	6210	-19.137088775634766
3.0	-0.1	84.0	-35.09	1627	10580	6.60101722904775e-06	0.07347530105448649	270389	6211	-19.683053970336914
10.0	-0.07	100.0	-40.41	1629	10600	2.2804107306138524e-05	0.07331271335884898	270925	6211	-19.671850204467773
30.0	-20.28	63.0	-17.39	1634	10620	7.831673164152156e-05	0.07315877710970134	271435	6211	-19.61722755432129
30.0	-24.08	100.0	-51.15	1639	10640	8.001719650469328e-05	0.07301362310472055	271918	6211	-19.593799591064453
30.0	-8.45	81.0	-26.11	1642	10660	8.45130120611996e-05	0.07285051943539772	272467	6211	-19.676483154296875
2.0	-0.05	83.0	-39.83	1647	10680	3.5385960496766737e-06	0.07271212333361946	272933	6211	-19.628372192382812
30.0	-19.53	88.0	-35.95	1651	10700	7.68763773909239e-05	0.07255764086295567	273459	6211	-19.64313316345215
30.0	-13.55	85.0	-36.6	1654	10720	7.426780996037953e-05	0.07240028875182453	273999	6211	-19.714685440063477
30.0	-20.16	100.0	-50.16	1658	10740	8.007612086319168e-05	0.0722551590574216	274499	6211	-19.635162353515625
30.0	-20.97	85.0	-33.54	1661	10760	7.787470923923648e-05	0.07210323216156192	275027	6211	-19.635820388793945
30.0	-10.26	80.0	-30.95	1662	10780	8.155647146900864e-05	0.07194027194002718	275599	6211	-19.7071533203125
30.0	-26.86	100.0	-49.45	1663	10800	7.224990261925591e-05	0.07178423078337796	276150	6211	-19.70053482055664
5.0	-0.09	78.0	-38.53	1666	10820	1.0079905638633066e-05	0.07163416654514976	276683	6211	-19.668195724487305
30.0	-11.39	66.0	-37.72	1671	10840	7.564315496775497e-05	0.07149615000329089	277175	6211	-19.622976303100586
30.0	-24.09	52.0	-23.4	1672	10860	7.833907617389827e-05	0.07133979948199559	277739	6212	-20.234350204467773
30.0	-22.43	48.0	-25.94	1674	10880	6.978384712163139e-05	0.07119571099141248	278261	6212	-20.20465660095215
11.0	-0.22	60.0	-32.24	1680	10900	2.642686213922063e-05	0.07106523074839831	278735	6212	-20.12115478515625
30.0	-16.92	100.0	-50.36	1682	10920	7.356630140171819e-05	0.0709195964631095	279270	6212	-20.233631134033203
30.0	-24.92	100.0	-42.9	1687	10940	7.250585765245845e-05	0.07079367490766024	279733	6212	-20.142810821533203
30.0	-14.06	100.0	-45.87	1691	10960	7.916153782475604e-05	0.07065456477555443	280250	6212	-20.26747703552246
30.0	-9.83	100.0	-54.36	1694	10980	8.379216619745196e-05	0.07051920649015334	280756	6212	-20.20634651184082
30.0	-14.75	82.0	-40.25	1699	11000	7.975697517395019e-05	0.07039620490518975	281217	6212	-20.247055053710938
30.0	-20.85	100.0	-48.8	1704	11020	7.562836371835477e-05	0.07027368722576736	281679	6212	-20.181673049926758
30.0	-7.61	41.0	-18.75	1709	11040	7.251108038252679e-05	0.07014686814940918	282161	6212	-20.17728614807129
30.0	-11.41	100.0	-49.46	1710	11060	7.358095313929305e-05	0.07000358183930847	282712	6212	-20.25514793395996
30.0	-24.64	82.0	-49.91	1712	11080	7.15819076510543e-05	0.06986578389269278	283245	6212	-20.23500633239746
30.0	-19.91	100.0	-50.66	1715	11100	7.65916463491079e-05	0.06973411471505003	283757	6212	-20.170446395874023
30.0	-20.5	100.0	-52.78	1720	11120	7.531595744675012e-05	0.06961042572352552	284240	6212	-20.18354606628418
30.0	-7.46	57.0	-28.83	1722	11140	6.792949816910968e-05	0.06946633083682621	284810	6212	-20.20723533630371
30.0	-23.39	100.0	-32.64	1726	11160	7.313086140540339e-05	0.06934069353437601	285308	6213	-20.737548828125
30.0	-16.81	86.0	-54.12	1730	11180	6.742908191169098e-05	0.06920698182176716	285843	6213	-20.769058227539062
30.0	-23.46	100.0	-54.12	1734	11200	6.666113223348344e-05	0.06907848670051298	286360	6213	-20.73199462890625
30.0	-15.2	88.0	-41.48	1740	11220	6.922460069843368e-05	0.068959618010234	286840	6213	-20.723209381103516
30.0	-22.67	81.0	-44.1	1744	11240	7.111173507581827e-05	0.06884148993244438	287320	6213	-20.60587501525879
30.0	-15.12	84.0	-48.27	1747	11260	8.390623129917504e-05	0.06871356850936436	287845	6213	-20.6956844329834
30.0	-10.71	84.0	-61.55	1751	11280	7.386871263490502e-05	0.06858907141088402	288359	6213	-20.693967819213867
30.0	-24.57	100.0	-42.57	1751	11300	6.936668294720945e-05	0.06845017488833877	288939	6213	-20.69258689880371
30.0	-6.5	86.0	-44.85	1756	11320	7.299342762033847e-05	0.0683315542231968	289435	6213	-20.745166778564453
30.0	-10.71	100.0	-54.59	1759	11340	6.488540605682965e-05	0.06820982619994304	289948	6213	-20.699010848999023
30.0	-11.54	61.0	-29.14	1761	11360	6.974566150719011e-05	0.06808122034211034	290495	6213	-20.695146560668945
30.0	-25.72	81.0	-40.27	1766	11380	7.250723813665353e-05	0.06797575399295694	290943	6213	-20.73029136657715
30.0	-27.65	100.0	-44.73	1770	11400	7.21992107859829e-05	0.06785750466861848	291451	6213	-20.70221710205078
30.0	-11.25	100.0	-48.58	1773	11420	6.942335653221544e-05	0.06774092024384348	291955	6213	-20.66131591796875
26.0	-0.22	100.0	-64.07	1778	11440	6.213238189270447e-05	0.06762091148813788	292478	6213	-20.620424270629883
30.0	-20.51	80.0	-47.32	1780	11460	6.735039839153723e-05	0.06749384053393712	293037	6214	-21.199308395385742
30.0	-21.7	68.0	-30.49	1783	11480	6.862012766794875e-05	0.06736920567471122	293589	6214	-21.257606506347656
30.0	-17.61	89.0	-36.92	1788	11500	6.990119685297426e-05	0.0672519270362494	294111	6214	-21.26436424255371
30.0	-11.71	83.0	-54.44	1792	11520	6.786688334412046e-05	0.06713801078387456	294621	6214	-21.251508712768555
30.0	-9.2	87.0	-39.34	1797	11540	6.546251075519846e-05	0.06703016782823726	295106	6214	-21.18043327331543
30.0	-21.28	70.0	-27.76	1800	11560	6.659688834088071e-05	0.0669172929371595	295618	6214	-21.283355712890625
30.0	-6.89	82.0	-36.7	1804	11580	6.738059055414018e-05	0.06680978823002706	296108	6214	-21.277700424194336
23.0	-0.45	77.0	-44.24	1811	11600	5.283405040872508e-05	0.06671654336071745	296533	6214	-21.141698837280273
30.0	-8.06	100.0	-51.51	1812	11620	6.707137299897133e-05	0.0665935049294154	297104	6214	-21.26656150817871
30.0	-10.28	100.0	-50.88	1816	11640	6.755631404234371e-05	0.06648682124735406	297600	6214	-21.23539924621582
9.0	-0.11	41.0	-17.29	1822	11660	1.691191315037513e-05	0.06639290877386526	298037	6214	-21.226058959960938
30.0	-9.22	86.0	-40.19	1824	11680	5.927624767773772e-05	0.06627591405228482	298590	6214	-21.22681999206543
30.0	-19.15	84.0	-42.44	1826	11700	6.422430022150023e-05	0.06616217845650597	299131	6214	-21.205875396728516
30.0	-12.82	91.0	-43.97	1831	11720	7.176844740076683e-05	0.06605666213082503	299635	6214	-21.28976821899414
30.0	-13.39	70.0	-26.19	1832	11740	6.303504947096973e-05	0.06594206717141785	300188	6215	-21.75847053527832
30.0	-8.91	100.0	-54.26	1836	11760	6.873372460709138e-05	0.06583323717956335	300716	6215	-21.719507217407227
30.0	-24.49	100.0	-46.51	1837	11780	7.105015332103788e-05	0.06571670012863302	301287	6215	-21.701271057128906
30.0	-17.39	81.0	-40.08	1839	11800	6.93197371595997e-05	0.06560784776286317	301823	6215	-21.67329216003418
30.0	-7.06	59.0	-29.41	1846	11820	6.425459372815747e-05	0.06551312359880222	302290	6215	-21.77229118347168
30.0	-20.66	82.0	-45.92	1853	11840	7.240266816036122e-05	0.06542803562542807	302710	6215	-21.748319625854492
30.0	-9.41	78.0	-37.18	1858	11860	6.455237306591632e-05	0.06532769540893217	303212	6215	-21.765962600708008
30.0	-9.56	100.0	-50.84	1860	11880	6.326824326306481e-05	0.06521602044546881	303777	6215	-21.69658088684082
30.0	-22.56	100.0	-45.57	1861	11900	7.204109881104542e-05	0.0651072362288393	304331	6215	-21.76385498046875
30.0	-24.18	69.0	-35.87	1861	11920	6.808386553053887e-05	0.06499435578790308	304911	6215	-21.680959701538086
7.0	-0.18	82.0	-41.65	1868	11940	1.7137004302774044e-05	0.06490391379827165	305375	6215	-21.729520797729492
30.0	-20.69	100.0	-53.65	1869	11960	6.805943406146505e-05	0.06479606621985562	305936	6215	-21.75514793395996
30.0	-15.9	100.0	-39.57	1875	11980	6.838517515408575e-05	0.06470884258728882	306389	6215	-21.715909957885742
30.0	-25.81	100.0	-42.42	1880	12000	7.08388884862264e-05	0.06461683358022241	306871	6215	-21.823623657226562
30.0	-24.03	100.0	-52.83	1882	12020	6.600644148129989e-05	0.06451414729794029	307415	6215	-21.699831008911133
30.0	-15.06	86.0	-36.05	1884	12040	6.439085814643936e-05	0.06440948037717394	307974	6216	-22.29435920715332
10.0	-0.13	81.0	-40.57	1890	12060	1.8764095717599342e-05	0.06432328234759356	308434	6216	-22.272430419921875
30.0	-13.21	100.0	-40.75	1896	12080	6.259946238915652e-05	0.06423386307822261	308915	6216	-22.307933807373047
30.0	-23.46	82.0	-32.28	1901	12100	6.69472670752155e-05	0.06414500204721776	309396	6216	-22.355754852294922
30.0	-19.58	100.0	-56.53	1901	12120	6.773658711524686e-05	0.06403931136733779	309976	6216	-22.24176597595215
30.0	-13.74	100.0	-47.8	1904	12140	6.353980823246612e-05	0.06394155361804787	310515	6216	-22.23335838317871
30.0	-19.96	84.0	-57.59	1909	12160	7.216281404620722e-05	0.06386040687628736	310962	6216	-22.29019546508789
30.0	-26.63	61.0	-27.51	1914	12180	6.941670463198708e-05	0.06377370513434841	311444	6216	-22.278493881225586
30.0	-21.55	81.0	-49.15	1917	12200	6.559239059198098e-05	0.06368207181899799	311958	6216	-22.225343704223633
1.0	0.0	100.0	-53.49	1920	12220	1.4494757020141802e-06	0.06359206748600697	312466	6216	-22.275915145874023
30.0	-16.03	62.0	-26.5	1925	12240	7.0802604450899e-05	0.06351109702292773	312924	6216	-22.26141929626465
30.0	-19.23	84.0	-38.23	1927	12260	6.140311040458243e-05	0.06341466953368532	313477	6216	-22.307662963867188
30.0	-9.72	100.0	-38.44	1931	12280	6.62024324025704e-05	0.0633312559490295	313956	6216	-22.255407333374023
30.0	-10.69	77.0	-48.79	1933	12300	7.070151770987162e-05	0.0632397524007508	314487	6216	-22.23790740966797
30.0	-25.53	83.0	-40.47	1936	12320	6.446004300922543e-05	0.06314756209582859	315026	6217	-22.655384063720703
30.0	-8.32	80.0	-46.02	1938	12340	6.383313545338338e-05	0.0630548713740695	315572	6217	-22.74527359008789
10.0	-0.2	100.0	-27.28	1942	12360	2.1397006550267292e-05	0.0629642925256547	316109	6217	-22.81647300720215
30.0	-25.73	81.0	-36.41	1942	12380	6.537208264401733e-05	0.06286742404259436	316689	6217	-22.814939498901367
1.0	0.0	100.0	-52.11	1945	12400	1.9149241908904044e-06	0.0627832580440579	317194	6217	-22.796131134033203
4.0	-0.13	76.0	-50.29	1950	12420	7.6144789727989605e-06	0.06270234153728328	317682	6217	-22.734407424926758
30.0	-26.73	100.0	-60.78	1953	12440	5.748030457082669e-05	0.06261767803736172	318197	6217	-22.89451026916504
30.0	-13.0	64.0	-27.09	1955	12460	5.582063959651353e-05	0.0625251215245703	318766	6217	-22.790693283081055
30.0	-14.23	80.0	-47.2	1959	12480	6.222730645766625e-05	0.06243961762731289	319294	6217	-22.785446166992188
30.0	-19.98	100.0	-41.13	1962	12500	6.511140823364258e-05	0.0623482129164789	319864	6217	-22.82698631286621
30.0	-17.44	80.0	-49.82	1965	12520	5.648734089665519e-05	0.062265603106634794	320381	6217	-22.84938621520996
30.0	-22.66	64.0	-39.5	1968	12540	6.337319834951008e-05	0.06217730349065966	320939	6217	-22.750263214111328
30.0	-12.67	61.0	-30.07	1971	12560	5.975092292591265e-05	0.06209613946825479	321454	6217	-22.80475425720215
30.0	-20.91	83.0	-42.75	1977	12580	6.828924051718417e-05	0.06202603459725213	321899	6217	-22.823833465576172
30.0	-22.95	91.0	-44.11	1978	12600	6.49662244887579e-05	0.06193856420008297	322463	6217	-22.797964096069336
30.0	-25.26	91.0	-46.48	1983	12620	7.280209551900389e-05	0.06185988087774756	322972	6218	-23.393335342407227
25.0	-0.42	100.0	-60.14	1986	12640	5.0212084492550624e-05	0.06177582674684908	323521	6218	-23.461318969726562
30.0	-24.55	100.0	-50.3	1989	12660	6.52709466774505e-05	0.061695876566645616	324046	6218	-23.34912109375
21.0	-0.26	100.0	-58.31	1993	12680	4.658791169007118e-05	0.06161472685629975	324583	6218	-23.33678436279297
30.0	-24.31	70.0	-29.3	1994	12700	6.417366463368333e-05	0.06152923922039536	325154	6218	-23.368871688842773
30.0	-11.63	80.0	-27.16	1997	12720	6.142805957194394e-05	0.06145139262777672	325676	6218	-23.316181182861328
30.0	-25.52	100.0	-48.58	1998	12740	6.392426917466863e-05	0.061369949309491204	326227	6218	-23.339683532714844
20.0	-0.23	63.0	-18.93	2003	12760	4.083174149444485e-05	0.06129953245822919	326704	6218	-23.264495849609375
30.0	-25.41	91.0	-46.28	2005	12780	6.080093518109389e-05	0.06122309657938364	327227	6218	-23.401302337646484
30.0	-17.37	81.0	-37.24	2007	12800	6.426798179745674e-05	0.061147177752336156	327750	6218	-23.267858505249023
30.0	-12.85	100.0	-44.53	2009	12820	6.266153546837674e-05	0.06106720631516945	328306	6218	-23.34796714782715
28.0	-0.41	100.0	-45.77	2016	12840	5.415080121001722e-05	0.061003890031217554	328745	6218	-23.375062942504883
12.0	-0.29	100.0	-33.54	2020	12860	2.4458205162273782e-05	0.06093355334441557	329238	6218	-23.369232177734375
4.0	-0.14	67.0	-24.94	2024	12880	7.91788471411474e-06	0.06085918591038181	329764	6218	-23.337682723999023
30.0	-24.72	100.0	-65.04	2027	12900	6.732456443845764e-05	0.06078613323563566	330284	6219	-23.941425323486328
30.0	-21.79	100.0	-57.09	2031	12920	6.584739168361983e-05	0.0607141076979435	330800	6219	-23.85231590270996
3.0	-0.15	61.0	-27.1	2035	12940	6.823764518018484e-06	0.06064602251347981	331290	6219	-23.900651931762695
30.0	-13.28	77.0	-37.1	2040	12960	6.766661449714943e-05	0.06058154397856183	331756	6219	-23.88081169128418
30.0	-10.35	100.0	-60.22	2042	12980	6.240080978910801e-05	0.06050891400101077	332287	6219	-23.89580535888672
30.0	-7.96	81.0	-50.43	2045	13000	6.417388182419998e-05	0.06043847865864933	332805	6219	-23.896440505981445
30.0	-21.06	84.0	-38.43	2048	13020	6.320568090576548e-05	0.060366701073351264	333337	6219	-23.914426803588867
30.0	-14.41	100.0	-63.35	2052	13040	6.324272214269345e-05	0.06029837740658206	333846	6219	-23.900672912597656
30.0	-21.27	81.0	-41.63	2057	13060	5.477553669928044e-05	0.060235876464373755	334313	6219	-23.8520565032959
30.0	-12.93	80.0	-40.05	2059	13080	6.4010539915219e-05	0.06016345912723645	334861	6219	-23.857603073120117
30.0	-19.26	62.0	-29.42	2060	13100	6.569696746709693e-05	0.06008890544692145	335430	6219	-23.794248580932617
29.0	-0.17	100.0	-40.66	2063	13120	5.961874636208139e-05	0.060018028797272645	335974	6219	-23.909788131713867
30.0	-10.91	65.0	-24.05	2064	13140	6.258578423858596e-05	0.05994677968946101	336525	6219	-23.845870971679688
30.0	-10.77	64.0	-20.16	2065	13160	6.3384267696856e-05	0.05987282812100805	337102	6219	-23.89437484741211
14.0	-0.46	84.0	-24.48	2068	13180	2.8624447777709035e-05	0.05980248916138187	337654	6220	-24.411216735839844
30.0	-10.38	100.0	-40.98	2072	13200	5.808907927888813e-05	0.05974019706001684	338144	6220	-24.442228317260742
30.0	-26.76	81.0	-45.47	2079	13220	6.546039985275846e-05	0.05968640977977311	338567	6220	-24.397506713867188
30.0	-17.72	82.0	-29.19	2082	13240	6.347325633299675e-05	0.05961739895753746	339119	6220	-24.391300201416016
20.0	-0.41	81.0	-33.46	2085	13260	3.909750042278123e-05	0.059551625500493054	339648	6220	-24.411046981811523
30.0	-24.02	50.0	-21.99	2089	13280	6.103434835571841e-05	0.05949318193114588	340119	6220	-24.396163940429688
30.0	-16.56	100.0	-55.26	2090	13300	5.5356939932457486e-05	0.059425312124884624	340673	6220	-24.35719871520996
30.0	-8.61	100.0	-34.57	2091	13320	5.7229963508812154e-05	0.05935710875882638	341234	6220	-24.40107536315918
30.0	-11.18	82.0	-45.1	2096	13340	6.023164631902189e-05	0.05929787937053859	341722	6220	-24.44432830810547
30.0	-24.08	80.0	-33.17	2098	13360	5.6798765045440126e-05	0.05923359856426578	342257	6220	-24.411680221557617
29.0	-0.44	100.0	-61.21	2102	13380	5.6625588592392444e-05	0.05917446287033684	342751	6220	-24.335050582885742
30.0	-5.01	62.0	-34.45	2104	13400	6.08318065529439e-05	0.0591076193052407	343316	6220	-24.403661727905273
27.0	-0.32	100.0	-43.05	2107	13420	5.230507445584111e-05	0.059044314692075606	343854	6220	-24.407428741455078
7.0	-0.14	100.0	-46.81	2113	13440	1.758929519426255e-05	0.05898627891931248	344349	6220	-24.361886978149414
30.0	-10.88	46.0	-30.37	2115	13460	5.92506658092119e-05	0.0589251563836016	344875	6220	-24.40401268005371
29.0	-0.22	100.0	-49.25	2119	13480	5.792955970198181e-05	0.05886544689554326	345392	6221	-24.91822052001953
18.0	-0.24	100.0	-46.32	2122	13500	3.3332524476227936e-05	0.0588021749951418	345945	6221	-24.739398956298828
30.0	-14.84	86.0	-52.52	2124	13520	6.214600695660834e-05	0.05873946390324217	346497	6221	-24.80837631225586
30.0	-17.35	100.0	-38.93	2125	13540	6.618337758006514e-05	0.05867676574735582	347053	6221	-24.772296905517578
30.0	-8.77	85.0	-46.17	2127	13560	6.844533228241237e-05	0.05861387133237191	347615	6221	-24.753103256225586
27.0	-0.54	80.0	-32.07	2132	13580	4.770399368915361e-05	0.05856030952946705	348094	6221	-24.79669189453125
21.0	-0.2	100.0	-45.57	2134	13600	4.1891038417816165e-05	0.05849910912758755	348648	6221	-24.790287017822266
30.0	-15.89	64.0	-29.47	2141	13620	5.7321463037342405e-05	0.058447422366801595	349116	6221	-24.705974578857422
30.0	-17.53	80.0	-36.18	2144	13640	6.0551047674721637e-05	0.05838765808226699	349664	6221	-24.841651916503906
5.0	-0.2	100.0	-40.82	2148	13660	8.486671643236197e-06	0.058334773568477896	350150	6221	-24.841625213623047
30.0	-5.38	83.0	-43.18	2148	13680	5.9454169189720824e-05	0.05827249659727933	350730	6221	-24.791715621948242
30.0	-20.13	100.0	-46.61	2151	13700	6.13146628776606e-05	0.058219516188460385	351224	6221	-24.84022331237793
30.0	-21.21	100.0	-48.95	2153	13720	5.943175655064708e-05	0.058158610311297	351799	6221	-24.793426513671875
30.0	-18.59	92.0	-44.01	2155	13740	5.8689266660154475e-05	0.058100585552392246	352350	6221	-24.74989891052246
27.0	-0.41	100.0	-39.25	2156	13760	5.603598993878032e-05	0.05804035992905593	352927	6222	-25.291990280151367
30.0	-15.99	81.0	-39.81	2158	13780	5.978441030781916e-05	0.05798387473581666	353471	6222	-25.310575485229492
30.0	-24.74	100.0	-55.7	2160	13800	5.669820135918216e-05	0.05792947119636435	353998	6222	-25.2930965423584
2.0	-0.05	100.0	-65.08	2163	13820	3.273994291225494e-06	0.05787652131951268	354514	6222	-25.224031448364258
30.0	-5.95	82.0	-40.89	2165	13840	6.35953480108625e-05	0.05782206705947489	355049	6222	-25.26215934753418
30.0	-21.26	53.0	-25.57	2166	13860	5.537214733305432e-05	0.057764882694128106	355616	6222	-25.335548400878906
30.0	-23.98	61.0	-26.89	2173	13880	5.55562698188364e-05	0.057721617397060734	356043	6222	-25.301939010620117
30.0	-20.12	100.0	-46.8	2180	13900	5.3568400925011946e-05	0.057673987396690135	356518	6222	-25.398534774780273
30.0	-25.27	100.0	-51.89	2185	13920	5.794248019141712e-05	0.05762274353974765	357034	6222	-25.350379943847656
9.0	-0.38	81.0	-55.53	2187	13940	2.068279463386262e-05	0.05757004377013152	357569	6222	-25.29936981201172
30.0	-7.81	100.0	-41.76	2191	13960	6.438423705989106e-05	0.05751799025925229	358101	6222	-25.293119430541992
30.0	-16.19	100.0	-34.6	2196	13980	5.700207916281595e-05	0.0574728305481803	358563	6222	-25.249252319335938
30.0	-8.06	82.0	-36.04	2200	14000	5.4041215351649693e-05	0.057425342781519485	359053	6222	-25.212020874023438
30.0	-13.54	100.0	-40.72	2203	14020	5.2930897210702065e-05	0.05737492954886778	359578	6222	-25.305641174316406
21.0	-0.22	86.0	-35.8	2210	14040	3.787622152909934e-05	0.05732586582647451	360092	6223	-25.743722915649414
17.0	-0.18	51.0	-18.7	2217	14060	3.6436768717650497e-05	0.05728504669581362	360519	6223	-25.804431915283203
30.0	-15.6	100.0	-33.78	2219	14080	5.722252482717688e-05	0.05723269232642136	361076	6223	-25.811124801635742
30.0	-7.91	100.0	-49.62	2224	14100	5.8675623954610625e-05	0.057182868741870854	361609	6223	-25.807783126831055
30.0	-22.59	63.0	-17.76	2228	14120	6.1015282406685376e-05	0.05713668833041433	362105	6223	-25.823373794555664
30.0	-15.93	84.0	-36.23	2231	14140	5.7350796722455274e-05	0.05708974128310736	362613	6223	-25.809843063354492
30.0	-26.97	81.0	-43.94	2235	14160	6.388247349841446e-05	0.057042398790959487	363129	6223	-25.812179565429688
30.0	-26.41	51.0	-22.62	2242	14180	5.368498720134095e-05	0.057003596826769976	363551	6223	-25.794864654541016
30.0	-27.76	100.0	-41.37	2243	14200	5.669677761239065e-05	0.05695361278354051	364104	6223	-25.816869735717773
30.0	-17.17	100.0	-51.26	2245	14220	6.218873666476265e-05	0.056902518530905645	364674	6223	-25.772733688354492
30.0	-11.89	64.0	-29.49	2249	14240	5.5499726466918257e-05	0.05685925509758751	365157	6223	-25.779001235961914
30.0	-23.42	100.0	-36.6	2251	14260	4.8686695633897607e-05	0.05680962021227984	365718	6223	-25.7657413482666
30.0	-7.94	61.0	-26.37	2253	14280	4.510273452566451e-05	0.056763387334131	366243	6223	-25.779874801635742
