Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
150000	-0.3357610232947028	60.0	0.07901067524860847	0.0	0.0	0.22538027	-3.3538476e-18	-134.1382	-1.31146
151000	-0.36596991288825753	60.0	0.10920482946193845	0.0	0.0	0.22006407	-2.4210193e-18	-133.77283	-1.278147
152000	-0.26217976337831467	60.0	0.05762500701179532	0.0	0.0	0.18845147	-1.872985e-18	-137.11658	-1.3355191
153000	-0.36453331617922635	60.0	0.09678215956342802	0.0	0.0	0.24683349	-1.4136079e-18	-139.17638	-1.3610694
154000	-0.3853309609351169	60.0	0.1395777844417486	0.0	0.0	0.20638481	-1.0270376e-18	-139.11545	-1.3353994
155000	-0.2775645953778473	60.0	0.06650812866094241	0.0	0.0	0.23519161	-7.3941473e-19	-138.56638	-1.2984679
156000	-0.2746870132987117	60.0	0.059400071960488035	0.0	0.0	0.21208024	-5.424746e-19	-139.04749	-1.2864202
157000	-0.37193294479803474	60.0	0.08966556245683012	0.0	0.0	0.21279833	-4.2222698e-19	-142.83276	-1.3520874
158000	-0.10233914877055832	48.2	0.5587550655698424	23.599999999999998	0.0	0.20424893	-3.092241e-19	-143.18764	-1.3369075
159000	-0.25796497693846754	60.0	0.047046850944544305	0.0	0.0	0.24651802	-2.3616487e-19	-145.9948	-1.3786812
160000	-0.29029287950817917	60.0	0.05885869211663154	0.0	0.0	0.22070846	-1.6332482e-19	-143.0509	-1.2876883
161000	-0.24627976317326955	60.0	0.041530254299242016	0.0	0.0	0.22182864	-1.2314542e-19	-145.06024	-1.3110139
