Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Policy-network loss	Alpha loss	Log Pi
121000	-0.10662661616643436	16.8	0.05975103226788603	8.37615663654877	-8.7784296867792	0.33813373927969304	4.656595865509118	1.319793885432395	2.310205757138512
122000	-0.08649556012185458	16.4	0.15498193154814666	8.404760555780278	-8.96140612972558	4.81233738037421	4.838638117634925	-0.5723343036659021	1.8667076784960979
123000	-0.14944574642936154	28.0	0.04581692347912154	17.91089054179049	-8.962052605178622	0.1446564754718513	4.238560277401122	-0.3520204526901783	1.9180826216831368
124000	-0.18080566857947472	27.4	0.0508087040525471	11.976643937263894	-8.875063407458528	0.23616670670288512	3.6699068409272533	-0.8068877626391682	1.8114236101414423
125000	-0.11284301551884553	26.2	0.17043967408785904	14.891608375189028	-8.864490812076061	0.6161984406892913	5.081700062014742	0.5677582706148312	2.1321222479218567
126000	-0.15106343737200947	30.2	0.07097340523181064	17.03408347989407	-8.776993414606883	0.591232018261554	4.412713161933286	0.45210357856526695	2.1054019459330213
127000	-0.19689510655997075	38.0	0.030436417262806444	10.881176406988354	-8.794959797471803	0.08702201375671748	3.8814033304397864	0.6678408747418776	2.1556918970698
128000	-0.19883364068839743	34.0	0.05794734258136586	10.601886624558858	-8.773374633913607	0.08026125861393345	4.001684750412496	0.414422409397555	2.09642304308714
129000	-0.19275807009059534	33.6	0.060401713913168315	14.77294825009551	-8.728644040563031	0.17909855537122055	3.7072280279919045	-0.7169844026147232	1.8327335782017702
130000	-0.09830052333593878	29.6	0.25585401518110634	18.43474979488466	-8.640889597758893	0.367402978527922	3.979123455583634	1.5943251729248336	2.372880870672212
131000	-0.15446818354697855	26.8	0.05679875424393757	14.190137420053407	-8.651730208268832	0.329029932723397	4.288889891898393	-0.45750565852892006	1.8935731860389058
132000	-0.1638290767156342	31.2	0.058776119219121944	16.93989374228776	-8.648423780315666	0.09140627133419002	4.82251462986684	0.5487478747167428	2.1271005694701315
133000	-0.17880813547663052	31.2	0.03024671700302059	8.133879763065101	-8.45909618575403	0.1752867205353617	4.1543831604131665	0.24578699429718612	2.0569812830714493
134000	-0.19298157368806307	34.4	0.06108990207799907	15.982490419205638	-8.5553599902597	0.06196284631911175	3.675519182530091	0.4544787033383926	2.1056888142311685
135000	-0.21420211708039488	35.8	0.04449572155804341	11.582745788456206	-8.557866159914369	0.09849316150104015	4.642010324855498	2.1262010797713504	2.4946537666178275
136000	-0.20770389343900394	37.8	0.043307413517796677	14.07693148381422	-8.584485621629034	0.09154706370891205	3.810881147442887	1.4240059777756824	2.328615486426395
137000	-0.15232734248556373	25.0	0.06684292806226644	14.642404174178502	-8.539703400023312	0.055663506332991816	4.029078090940701	0.4976532094183155	2.1160563174544156
138000	-0.1904708121205584	34.8	0.03709719528195772	14.661514246489002	-8.525015125585185	0.1291987012672658	3.696895162756407	-0.13843017118815287	1.9680330703236535
139000	-0.2256464976884966	43.2	0.020336772679759554	8.749857141690942	-8.38359770897825	0.0699235169503801	3.969108459798357	-0.14635734777948517	1.9656670824856814
140000	-0.21955665759558207	32.4	0.07659737792209294	12.109500402576483	-8.388756028425071	0.08031804063287507	3.7000898848775785	0.4847860502106103	2.1123799479138663
141000	-0.17712989566735765	31.8	0.043875548518347525	14.891608375189028	-8.379606515962058	0.09136166837058801	4.061969963947648	0.7404409028366552	2.1723457892636127
142000	-0.20019743082875033	35.8	0.047363280925095515	15.078461459976612	-8.387118849473516	0.20496929755636528	3.9636858244823374	-0.3932918532245323	1.9088692096474478
143000	0.03691036989982077	29.8	0.48184182839717604	16.98705389406886	-8.409632847414178	0.29327251948165134	4.121395526258438	-0.1439306256681891	1.9665589243039654
144000	-0.19250472775716423	35.6	0.0339524026902863	11.859173664298876	-8.415945070220465	0.10524286697845764	4.760118693030646	0.5326831129863336	2.124203168767412
145000	-0.058675196628254586	31.8	0.23590377052622818	22.301569451498253	-8.45361917950322	0.18773873345622705	3.740751695414242	-0.7444794870001785	1.826171142546071
146000	-0.08236840740156297	20.4	0.14905873667664768	9.728309205612248	-8.43407536114257	0.09205003702979635	4.008814854359944	0.8913596410309064	2.2060766384735193
147000	-0.20319670538081908	33.6	0.02152509954163287	9.134549797335389	-8.384006740963732	0.09642405381834712	4.229126998005863	0.12458134898661444	2.028825547145936
148000	-0.21571805637880043	33.6	0.0321314284834391	5.748043145279966	-8.32297351568621	0.44585414265934176	4.095173453849707	-0.23252393645593328	1.946037473322511
149000	-0.20921754548238064	30.8	0.05135937299745075	6.144916598294887	-8.298270263982534	0.1304924979847358	3.5213453660217096	0.1445674243562612	2.0333160474481455
150000	-0.1872767942819251	31.6	0.06507122034723418	12.09297316626478	-8.179587317466078	0.10724773789258987	3.7083921031734626	-1.3688003113441183	1.6858855180430434
151000	-0.08510542186558763	33.8	0.24997528148956527	16.84517735139645	-8.289531975884682	0.08017640097837686	3.8654166406788493	0.13499919353466036	2.0311951154999868
152000	-0.25835099361988006	40.4	0.04551509376567855	13.690872872099865	-8.369883602125656	0.09842542618915774	4.7028511750039375	-0.6387263501072691	1.853197990155581
153000	-0.159025480807014	26.2	0.06542558153115421	16.975276139138355	-8.260613251651003	0.09884180848039043	4.2649011066363816	-0.03339952963152282	1.9923641464953927
154000	-0.18876169133002932	29.0	0.052543139589358294	9.757048734120374	-8.329790040497688	0.06734563670979983	3.9082543216547814	-0.4438910107823284	1.897242702890431
155000	-0.1793481920498348	37.0	0.06578787174461666	20.25833161936096	-8.298568738988477	0.05525428435746296	3.855731891257957	0.747487159194326	2.172854983755221
156000	0.035136158706140244	32.6	0.4836414135169181	19.39690696992693	-8.223831645284696	0.042847413671259896	4.116706530605973	-0.2898757002407577	1.932798986567024
157000	-0.12931427742766888	22.8	0.06283289627100735	14.99866660740214	-8.164130218737052	0.2531169529160422	3.752385255269375	-0.23914361678096852	1.9447584020554274
158000	-0.17225634330343823	36.6	0.05110516991645808	16.95405556201819	-8.147580682896299	0.06871914424938207	3.9396165277291426	-0.9641946999060371	1.7787950411265059
159000	-0.2273607394664074	50.6	0.02969849386038993	12.986146464598342	-8.113787400746427	0.09799608487582831	3.7863651813484527	0.11303286633419218	2.0259224510306266
160000	-0.21767362120604758	39.2	0.030568834131880447	7.467261881037788	-8.146299639868957	0.10821594213884039	3.7465385093775447	0.16956755222286246	2.0383357455656306
161000	-0.07040846674870979	31.0	0.2423440341507072	18.482424083436676	-8.01655602199139	0.4152730978203995	3.9471044938493143	0.2042734133271752	2.0467614702776586
162000	-0.05236706569272394	16.6	0.23467643577564348	9.789790600416334	-8.053001775198217	0.057491757527417864	4.235642751163627	0.5815533277829255	2.132724445328104
163000	-0.18629788423666999	33.6	0.03749661941561109	16.365818036383025	-8.03758254774336	0.06145626128040897	3.9904138975251606	-0.17594657866382235	1.9597521604445711
164000	-0.13103512315477736	19.8	0.06602262121361197	9.086253353280437	-8.061960689865272	0.3294070188324577	3.801977542740121	-0.3355786279149775	1.9226975020132264
165000	-0.14035658573356205	25.8	0.0899070122312625	17.278888853164144	-8.17774549961174	4.9457573785236875	4.312899253193763	-0.06975510028316328	1.9838528957898536
166000	-0.21147560802061044	41.4	0.04672044710047156	12.84678948220138	-8.08707196473103	0.10872469130060135	4.073570643742764	0.6074618625873617	2.1401685865441937
167000	-0.13903017290680597	27.0	0.10290539044020999	17.412639087743134	-8.074381408329048	0.3850365428682993	3.1734331873830395	0.491578733706056	2.11429928611396
168000	-0.21802451953620397	51.0	0.015852868753334092	5.329165037789691	-8.160983865664827	0.1158438927373523	3.5222261241394497	-0.14279553921554333	1.9666266936727343
169000	-0.1501170728934181	20.8	0.08050180897326205	10.107423014794621	-8.141597826712404	0.2383909112285406	3.7921559327568635	0.13147724477577333	2.0306327834470315
170000	-0.18720317163069286	30.4	0.04706779366603652	12.387090053761618	-8.176816186647393	0.12572943844042317	3.653563190940766	-1.4076473452915055	1.671596369747604
171000	-0.11699270829633335	18.8	0.10299575228840548	14.675149062275315	-8.156892820453809	0.04028202030130579	3.6176303850859126	-0.2500333781470738	1.9419139170350537
172000	-0.20995743147502144	33.0	0.04425035368631653	9.959919678390985	-8.154484464048398	0.08818799293769548	4.049880624691445	-0.9353419634472135	1.783548237632935
173000	-0.18624944353011666	31.8	0.06619051248766407	13.847743498491008	-8.206472190815845	0.0992625618312585	3.5731786539950385	0.17869552885434403	2.041518437452237
174000	-0.18573816971037688	33.0	0.08310632334032693	14.352700094407323	-8.166547136386994	0.1055436532798919	4.528768066046231	0.04673725942936713	2.0108134600041345
175000	-0.10896606780732647	25.2	0.13266765704374409	18.87220177933672	-8.259930756975013	0.05734851577528582	3.73307149239112	1.1076646787233915	2.2560021455257635
176000	-0.18326007133638428	28.6	0.08621829205772676	15.755633912984903	-8.14996064718992	0.07196232861494606	4.063954474362674	-0.5352663454479065	1.875469773666135
177000	-0.2263078952415404	39.6	0.06391312327799416	12.877888025604198	-8.198919730644853	0.11585106513182017	3.5877119436743308	-0.21547205678003883	1.9504335599907672
178000	-0.1940684295374686	25.8	0.05389709524364614	5.706137047074843	-8.089673159765594	0.05304054518447201	3.449944765081368	-0.8323648119269627	1.8079012553070766
179000	-0.08214635651667997	26.8	0.24643302334370956	13.075167302944923	-8.17319609244158	0.2990430763791059	3.881759576952965	-0.6762317652165835	1.8438285635907992
180000	-0.20667744764532178	30.2	0.057127711938119885	9.260669522232181	-8.211257472639918	0.06792176628976024	4.5173489050428195	1.2932511545065872	2.29989712540626
181000	-0.18898499781071912	36.8	0.06681562307530647	16.33891061240008	-8.211276613751982	0.2201496779511688	4.384544522176732	0.8695011929341127	2.204247274914171
182000	-0.17938650157853514	36.2	0.09981450910246144	16.363373735266208	-8.154889980845468	0.14268644197270433	4.369500838071895	0.29260007190066334	2.0682384730270336
183000	-0.16502875602319295	30.0	0.06180124647089292	16.93517050401324	-8.201351529374145	0.07107793328126752	3.5989013828879175	-0.38876237663847935	1.9089939817370258
184000	-0.17226026880027123	24.2	0.020520698952832643	3.1874754901018454	-8.126719141076862	0.10812543630156582	3.0481470045566246	-0.44194112030611743	1.8973203420788982
185000	-0.21685439111725158	36.6	0.029451186354959313	8.957678270623477	-8.184959958196641	0.10819108875668632	4.194856582521467	0.9977505629146317	2.2323577580176255
186000	0.1593754358234224	20.8	0.483238574295768	16.216041440499588	-8.160183202868106	0.13859141332011035	3.594164169694288	0.36821177560557505	2.0860160552576086
187000	-0.2440229050784831	40.4	0.04658726652760714	6.858571279792899	-8.15468358874694	5.2435861185165	3.6776239762057323	1.063318725496321	2.249051762457755
188000	-0.16039266670113297	28.4	0.06889411550764568	14.008568806269968	-8.166934943964371	0.061502229428039415	3.7604597616458126	-0.26144695619357894	1.93897520326329
