Averaged Steps Traning	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
38.0	-0.32	98.0	-31.3	3553	9580	9.357053203224389e-05	0.05321969408210118	430227	6327	-20.46396827697754
35.0	-0.6	81.0	-27.89	3560	9600	8.098505437374114e-05	0.05318077172918874	431180	6327	-20.45720100402832
48.0	-0.29	37.0	-14.5	3570	9620	0.00011399255720840423	0.05314687957102673	432017	6327	-20.454374313354492
49.0	-0.54	100.0	-30.0	3578	9640	0.00011984728183983768	0.05310596311571694	433044	6327	-20.425683975219727
60.0	-22.2	66.0	-27.36	3586	9660	0.00013242913082272864	0.053071715958191414	433911	6327	-20.38939666748047
60.0	-11.57	85.0	-24.81	3597	9680	0.0001453787580994535	0.053040809763390345	434700	6327	-20.426252365112305
60.0	-17.82	81.0	-20.6	3602	9700	0.00013585333971633125	0.05300371197701843	435662	6328	-20.801889419555664
6.0	-0.17	100.0	-29.57	3610	9720	1.8395587740611638e-05	0.052968105437636734	436596	6328	-20.808080673217773
60.0	-17.13	82.0	-31.07	3615	9740	0.00014044509041725487	0.052931271680402216	437575	6328	-20.79262924194336
60.0	-17.29	64.0	-23.98	3622	9760	0.00013440121881297377	0.05289417139144502	438574	6328	-20.795087814331055
18.0	-0.14	41.0	-13.03	3628	9780	4.8497069345173904e-05	0.052859684629895536	439513	6328	-20.78987693786621
1.0	0.0	83.0	-30.67	3637	9800	2.5414690679433396e-06	0.052831796595089985	440277	6328	-20.789379119873047
60.0	-26.32	88.0	-19.94	3644	9820	0.00014021547166004686	0.052801097625532374	441129	6328	-20.794633865356445
60.0	-21.49	100.0	-38.93	3652	9840	0.00013598758515303696	0.05277104318250182	441972	6328	-20.855037689208984
60.0	-18.92	27.0	-6.14	3663	9860	0.0001392685375639198	0.052742202280260754	442789	6329	-21.191755294799805
60.0	-25.47	84.0	-27.47	3674	9880	0.00013433260473645167	0.052715527836710366	443551	6329	-21.18659019470215
60.0	-23.43	70.0	-21.19	3684	9900	0.00013967232270674273	0.0526860893147005	444403	6329	-21.180662155151367
29.0	-0.21	100.0	-47.6	3692	9920	6.129604674154712e-05	0.0526544138268861	445332	6329	-21.159732818603516
60.0	-14.34	76.0	-30.87	3699	9940	0.00013909586958242375	0.052622095610725735	446292	6329	-21.150894165039062
60.0	-35.87	83.0	-33.84	3708	9960	0.0001316251046207535	0.05259710886022086	447038	6329	-21.195615768432617
1.0	0.0	42.0	-8.16	3716	9980	1.578627225153432e-06	0.05256795881900047	447921	6329	-21.20107078552246
60.0	-19.95	86.0	-33.68	3724	10000	0.000138106107711792	0.05253954860198797	448791	6329	-21.157278060913086
60.0	-19.05	84.0	-27.97	3731	10020	0.00013157912119182046	0.05251085629784681	449680	6329	-21.18094825744629
60.0	-20.2	80.0	-30.28	3738	10040	0.00012071386751425693	0.05247982092394821	450655	6330	-21.509353637695312
1.0	-0.01	100.0	-40.51	3746	10060	2.568284749510748e-06	0.05245204862710047	451536	6330	-21.518508911132812
9.0	-0.33	63.0	-21.94	3758	10080	2.071398591238355e-05	0.05243190244320198	452176	6330	-21.503618240356445
60.0	-29.63	100.0	-38.47	3769	10100	0.0001267013927497486	0.05240604988154516	453011	6330	-21.527999877929688
56.0	-0.31	85.0	-35.01	3773	10120	0.0001279139000436534	0.05237372713220974	454073	6330	-21.518714904785156
60.0	-24.32	43.0	-10.74	3783	10140	0.00013526226641863762	0.05234937385855187	454878	6330	-21.500938415527344
60.0	-22.36	83.0	-33.54	3791	10160	0.000135307847045538	0.05232172710257416	455805	6330	-21.545488357543945
60.0	-19.01	65.0	-20.39	3797	10180	0.000138861795773909	0.05229518017827785	456705	6330	-21.51287841796875
60.0	-23.46	100.0	-41.97	3804	10200	0.00013450169095806047	0.052269674319204915	457579	6331	-21.903043746948242
50.0	-0.44	83.0	-26.42	3812	10220	0.00011320790665956859	0.0522422646272947	458531	6331	-21.862043380737305
60.0	-23.71	100.0	-52.35	3819	10240	0.00012038284912705422	0.05221532440161487	459478	6331	-21.85376739501953
60.0	-24.62	100.0	-33.2	3826	10260	0.00012917321095457318	0.05218744971046655	460471	6331	-21.878759384155273
60.0	-23.21	100.0	-32.72	3835	10280	0.0001273438160521511	0.05216711946335041	461198	6331	-21.892866134643555
60.0	-24.92	81.0	-33.85	3843	10300	0.0001281113069034317	0.05214284920880926	462079	6331	-21.836750030517578
60.0	-24.13	80.0	-34.89	3851	10320	0.00012917227523271427	0.052119539502917756	462934	6331	-21.899070739746094
22.0	-0.12	100.0	-26.58	3860	10340	4.395410216753902e-05	0.0520950425207825	463844	6331	-21.880878448486328
6.0	-0.17	65.0	-22.08	3867	10360	1.408648767066278e-05	0.05207139822338526	464732	6331	-21.8721981048584
60.0	-22.21	100.0	-34.54	3874	10380	0.00012199743175322839	0.052047329681167945	465647	6332	-22.213132858276367
60.0	-18.72	100.0	-34.41	3881	10400	0.0001346155542593736	0.052024375685333864	466529	6332	-22.198225021362305
60.0	-21.68	55.0	-14.98	3888	10420	0.00012888391278755642	0.05200047839505517	467459	6332	-22.227590560913086
60.0	-21.62	100.0	-20.87	3896	10440	0.00013006338671249447	0.05197491201794404	468468	6332	-22.179412841796875
60.0	-22.19	100.0	-40.93	3902	10460	0.00012288342014553442	0.051951769407256446	469391	6332	-22.247371673583984
28.0	-0.27	84.0	-37.54	3911	10480	5.787692907202335e-05	0.05193022456193866	470259	6332	-22.2482852935791
60.0	-24.8	83.0	-34.4	3920	10500	0.00013211282094319663	0.05190980062059037	471090	6332	-22.1732177734375
3.0	-0.09	58.0	-21.89	3929	10520	5.60403776712744e-06	0.051889781756181814	471913	6332	-22.230880737304688
60.0	-27.65	100.0	-37.7	3941	10540	0.00013480575532569378	0.05187247549489352	472629	6333	-22.60472297668457
60.0	-18.66	27.0	-9.67	3948	10560	0.0001371104834657727	0.05185148190743931	473511	6333	-22.567115783691406
21.0	-0.25	100.0	-48.78	3958	10580	4.615950449202597e-05	0.051831776662096395	474347	6333	-22.572057723999023
60.0	-25.77	100.0	-47.36	3968	10600	0.00012733371752612997	0.051813187506006775	475143	6333	-22.605592727661133
60.0	-23.75	84.0	-28.47	3975	10620	0.0001340065972279694	0.05179026087504889	476141	6333	-22.585590362548828
57.0	-0.2	83.0	-31.88	3984	10640	0.00012313082702177807	0.051771694351581556	476955	6333	-22.545166015625
60.0	-28.94	100.0	-36.3	3991	10660	0.00012668333178836902	0.051749926609249604	477924	6333	-22.579191207885742
30.0	-0.36	49.0	-20.64	3997	10680	6.57992416553283e-05	0.051727972661705375	478914	6333	-22.579137802124023
60.0	-18.67	100.0	-30.91	4004	10700	0.00011673628726852275	0.051707083484023614	479867	6333	-22.571319580078125
58.0	-0.29	61.0	-19.15	4013	10720	0.00011595249620836173	0.051686552238400636	480815	6334	-22.872793197631836
1.0	-0.05	100.0	-44.54	4025	10740	1.9006666968432664e-06	0.051671796588196456	481498	6334	-22.87642478942871
5.0	-0.11	100.0	-48.13	4033	10760	1.0335777771960404e-05	0.05165241251357987	482411	6334	-22.909048080444336
9.0	-0.33	80.0	-23.39	4042	10780	1.586739782499692e-05	0.05163384535419656	483295	6334	-22.906278610229492
2.0	-0.09	100.0	-50.2	4049	10800	5.416494828683358e-06	0.051614356377672505	484235	6334	-22.875097274780273
60.0	-24.38	65.0	-23.52	4054	10820	0.00012677467243949058	0.05159344581333094	485258	6334	-22.89065170288086
60.0	-22.04	100.0	-33.63	4060	10840	0.0001224229476548649	0.05157335667949976	486253	6334	-22.855009078979492
60.0	-30.95	68.0	-23.32	4064	10860	0.00012337562128983808	0.05155274425021946	487288	6334	-22.847396850585938
7.0	-0.38	88.0	-27.59	4073	10880	1.2595513287712546e-05	0.051536602560028386	488104	6335	-23.15462303161621
60.0	-28.96	100.0	-33.91	4082	10900	0.00012348487836505296	0.05152072371446746	488915	6335	-23.17644691467285
60.0	-21.27	100.0	-40.92	4088	10920	0.0001233114209367242	0.05150066951143504	489957	6335	-23.182247161865234
60.0	-29.17	82.0	-37.53	4095	10940	0.00011829819932062404	0.05148349212076023	490858	6335	-23.173995971679688
40.0	-0.43	100.0	-37.55	4105	10960	7.930045580341868e-05	0.05146825386746937	491664	6335	-23.218671798706055
60.0	-29.01	65.0	-25.19	4113	10980	0.00011619761559046899	0.051452391269542826	492513	6335	-23.209871292114258
60.0	-19.07	100.0	-34.3	4122	11000	0.0001239007603038441	0.05143608957883445	493396	6335	-23.202651977539062
60.0	-14.69	83.0	-28.89	4128	11020	0.00011795146928292221	0.05141966914712662	494296	6335	-23.185123443603516
3.0	-0.08	68.0	-29.51	4133	11040	7.053518640822258e-06	0.051401140222080165	495327	6336	-23.422447204589844
60.0	-15.8	100.0	-32.58	4140	11060	0.00011643343765093233	0.051383959853910095	496294	6336	-23.401365280151367
4.0	-0.26	37.0	-16.98	4147	11080	8.902545440067883e-06	0.051368939495887805	497147	6336	-23.455686569213867
60.0	-15.14	91.0	-30.6	4152	11100	0.000125895019050117	0.05135149494911606	498153	6336	-23.47073745727539
30.0	-0.24	48.0	-13.26	4164	11120	6.61916870007412e-05	0.0513395535000043	498843	6336	-23.454591751098633
25.0	-0.25	78.0	-26.39	4174	11140	4.797054578414725e-05	0.05132471699703839	499714	6336	-23.44655418395996
60.0	-23.61	50.0	-19.95	4181	11160	0.0001249478922949897	0.05130950453679514	500618	6336	-23.4605712890625
44.0	-0.27	46.0	-16.86	4189	11180	9.439332753899699e-05	0.051294855167960625	501498	6336	-23.493627548217773
60.0	-20.96	100.0	-35.76	4195	11200	0.00012117177248001098	0.0512793777788707	502440	6336	-23.434110641479492
9.0	-0.35	82.0	-33.8	4201	11220	1.681071976714381e-05	0.05126365883400257	503409	6337	-23.767690658569336
60.0	-30.86	80.0	-34.37	4208	11240	0.00010879398240737644	0.051248772850465606	504337	6337	-23.767309188842773
60.0	-23.38	100.0	-36.32	4216	11260	0.0001097278527214091	0.05123441706868223	505242	6337	-23.74872398376465
60.0	-24.41	56.0	-19.78	4220	11280	0.00012710760248468278	0.051217483896854626	506327	6337	-23.745019912719727
15.0	-0.31	60.0	-15.69	4231	11300	2.7808425700770017e-05	0.05120562589795768	507090	6337	-23.771230697631836
60.0	-19.86	88.0	-23.44	4238	11320	0.00011118635693203013	0.05119075355890169	508063	6337	-23.764738082885742
60.0	-25.31	83.0	-29.27	4245	11340	0.00012028450688357076	0.05117581479459463	509053	6337	-23.794172286987305
34.0	-0.35	89.0	-30.82	4255	11360	6.374997991911123e-05	0.051164653769732574	509796	6337	-23.802555084228516
60.0	-27.46	81.0	-36.41	4266	11380	0.0001080232890083836	0.05115225840784439	510632	6338	-24.09328269958496
60.0	-17.94	97.0	-31.73	4272	11400	0.00010147391704090855	0.051138400092996875	511580	6338	-24.063756942749023
60.0	-19.48	46.0	-20.61	4277	11420	0.00012086594376171533	0.0511245116465823	512542	6338	-24.05754852294922
25.0	-0.31	85.0	-24.41	4289	11440	5.5214158304921394e-05	0.05111323907268629	513328	6338	-24.090219497680664
60.0	-17.74	81.0	-28.9	4298	11460	0.00011417208333706149	0.051101927974260386	514125	6338	-24.093170166015625
20.0	-0.25	33.0	-11.86	4304	11480	3.9459957062990405e-05	0.05108825320820283	515104	6338	-24.06083106994629
60.0	-16.95	100.0	-35.77	4310	11500	0.00012228851733000383	0.05107628075183414	515969	6338	-24.065031051635742
14.0	-0.46	82.0	-23.73	4320	11520	2.772768752442466e-05	0.05106557157942082	516749	6338	-24.039594650268555
60.0	-32.0	100.0	-34.43	4331	11540	0.00011151475344414935	0.051054573425859756	517559	6339	-24.34933090209961
60.0	-31.03	61.0	-22.54	4338	11560	0.00011026628289668205	0.05104190300072671	518506	6339	-24.396894454956055
60.0	-29.93	81.0	-22.95	4344	11580	0.00011121874646201653	0.051028613058289166	519513	6339	-24.42272186279297
60.0	-21.54	100.0	-29.43	4352	11600	0.00010590699212304477	0.051015810026096405	520495	6339	-24.372053146362305
60.0	-23.99	66.0	-23.32	4362	11620	0.00010820694921759443	0.05100502392729802	521329	6339	-24.342439651489258
60.0	-15.75	100.0	-38.88	4370	11640	0.00010904794706102089	0.05099412865360418	522181	6339	-24.38313865661621
44.0	-0.29	84.0	-25.83	4379	11660	7.843725881691044e-05	0.05098289679859565	523070	6339	-24.372373580932617
60.0	-15.32	100.0	-35.73	4386	11680	0.00011080350369623262	0.05097173110813357	523964	6339	-24.393993377685547
3.0	-0.09	100.0	-39.14	4392	11700	4.987411009959685e-06	0.050960716277326804	524856	6339	-24.40334701538086
60.0	-31.57	96.0	-32.93	4402	11720	0.0001176315362949827	0.05095036073014848	525703	6340	-24.70204734802246
60.0	-14.3	64.0	-23.91	4408	11740	0.00010395017555665726	0.05093867248628351	526673	6340	-24.694427490234375
60.0	-15.94	50.0	-18.41	4417	11760	0.00011100104065979419	0.05092824121453527	527547	6340	-24.633441925048828
41.0	-0.17	100.0	-38.76	4425	11780	6.802764125105076e-05	0.05091802913580499	528412	6340	-24.704317092895508
60.0	-16.94	74.0	-23.92	4432	11800	0.00010610572362350205	0.050908292650028296	529245	6340	-24.65127182006836
10.0	-0.2	55.0	-14.4	4438	11820	1.7394813789328947e-05	0.050897076935766915	530219	6340	-24.69742202758789
60.0	-29.7	31.0	-13.06	4446	11840	0.00011250561959034688	0.050886941589564486	531108	6340	-24.694313049316406
60.0	-29.89	61.0	-20.15	4454	11860	0.00010668682609802555	0.05087766645395391	531929	6340	-24.685932159423828
60.0	-19.07	70.0	-27.49	4463	11880	0.00010590252250131934	0.05086813013493801	532783	6341	-25.03473472595215
60.0	-27.13	61.0	-25.53	4469	11900	9.740016039680032e-05	0.05085845059314047	533660	6341	-25.089689254760742
60.0	-22.57	63.0	-20.98	4476	11920	0.00010253088986313582	0.05084853949332678	534569	6341	-25.051931381225586
60.0	-11.5	72.0	-16.49	4480	11940	0.00010302474151304619	0.0508374961180016	535597	6341	-24.997846603393555
21.0	-0.54	61.0	-22.91	4492	11960	4.0206582251201105e-05	0.05082954646892602	536340	6341	-25.08672332763672
60.0	-18.29	100.0	-30.68	4500	11980	9.913615670944493e-05	0.05082037916396549	537209	6341	-25.075077056884766
60.0	-26.4	100.0	-31.51	4507	12000	0.00011593979597091674	0.05081131316674767	538078	6341	-25.068790435791016
10.0	-0.32	100.0	-31.46	4518	12020	1.791267347415156e-05	0.05080238747609313	538943	6341	-25.06070327758789
60.0	-20.49	62.0	-22.81	4526	12040	0.00010946369250351408	0.05079416530197681	539747	6341	-25.074949264526367
60.0	-32.16	63.0	-21.86	4531	12060	0.00011310294690614513	0.05078428041489935	540729	6342	-25.426183700561523
60.0	-25.4	100.0	-52.2	4539	12080	0.00010199532998318704	0.050775467930519715	541613	6342	-25.4212703704834
60.0	-31.34	88.0	-30.92	4549	12100	0.0001066147788497042	0.05076749282314501	542420	6342	-25.392030715942383
60.0	-17.63	67.0	-23.3	4559	12120	0.00010227777383508462	0.05075951428361841	543236	6342	-25.41209602355957
60.0	-27.62	100.0	-30.64	4562	12140	0.00010364799955138657	0.05074900198106963	544331	6342	-25.417556762695312
8.0	-0.11	100.0	-32.48	4571	12160	1.6827018637406197e-05	0.05074148440411185	545118	6342	-25.42188835144043
60.0	-18.84	69.0	-24.1	4578	12180	0.00010204485484531948	0.05073276798840932	546044	6342	-25.434608459472656
54.0	-0.46	100.0	-33.97	4587	12200	9.172228516125289e-05	0.05072520482229566	546854	6342	-25.38743019104004
58.0	-0.4	100.0	-46.42	4598	12220	0.00011114219596850306	0.05071857251679697	547569	6343	-25.805540084838867
60.0	-30.17	41.0	-20.31	4610	12240	0.00011112826322418412	0.050712027567076476	548281	6343	-25.77937126159668
60.0	-34.95	100.0	-49.85	4616	12260	0.00011474500861486837	0.05070287504347573	549296	6343	-25.757749557495117
60.0	-17.43	100.0	-26.7	4620	12280	0.00010383010687191246	0.05069398762467437	550294	6343	-25.771581649780273
40.0	-0.44	100.0	-37.1	4627	12300	6.827313725541278e-05	0.05068628406330521	551167	6343	-25.72002601623535
21.0	-0.15	100.0	-36.38	4633	12320	3.542004080561848e-05	0.05067816568311743	552099	6343	-25.739582061767578
60.0	-23.24	83.0	-30.8	4638	12340	0.00010977056076692801	0.050669883708868026	553062	6343	-25.718595504760742
60.0	-22.62	66.0	-27.08	4646	12360	0.00010313025184433823	0.05066197588545374	553992	6343	-25.724851608276367
39.0	-0.39	81.0	-27.61	4654	12380	7.325522541422066e-05	0.05065425954365116	554910	6343	-25.76527976989746
36.0	-0.32	83.0	-24.07	4666	12400	6.414524970516082e-05	0.05064851110546953	555596	6344	-26.04921531677246
60.0	-21.79	100.0	-39.77	4676	12420	9.910246408312025e-05	0.050641873746922375	556399	6344	-26.09575843811035
60.0	-13.12	82.0	-26.95	4681	12440	0.00010562562099223735	0.0506338764923662	557382	6344	-26.07893943786621
12.0	-0.37	62.0	-29.64	4689	12460	1.9842969854608967e-05	0.05062712233200401	558219	6344	-26.055225372314453
60.0	-20.36	28.0	-11.63	4698	12480	0.00010196329691471197	0.0506207969950854	559010	6344	-26.031452178955078
50.0	-0.37	80.0	-28.52	4706	12500	8.394065856933593e-05	0.05061362968571256	559919	6344	-26.04477882385254
60.0	-19.02	69.0	-24.07	4713	12520	0.00010246763975856403	0.05060639350800024	560848	6344	-26.083759307861328
10.0	-0.16	66.0	-29.27	4720	12540	1.778393460993181e-05	0.050599032964087284	561805	6344	-26.05799674987793
23.0	-0.27	86.0	-27.11	4729	12560	4.100332594221565e-05	0.05059289459144453	562609	6345	-26.408313751220703
20.0	-0.37	64.0	-22.71	4735	12580	3.697991560676708e-05	0.050585793084128715	563553	6345	-26.436689376831055
60.0	-18.76	100.0	-25.43	4742	12600	0.00010058289482480004	0.0505787259957223	564504	6345	-26.420621871948242
60.0	-20.29	100.0	-29.24	4751	12620	0.00010804198623270316	0.05057260242542564	565335	6345	-26.42793083190918
60.0	-18.11	57.0	-17.79	4755	12640	9.625093846381466e-05	0.050565447033741426	566321	6345	-26.418500900268555
20.0	-0.16	82.0	-19.24	4763	12660	3.116266422362124e-05	0.05055897465289376	567222	6345	-26.405099868774414
52.0	-0.27	100.0	-32.18	4770	12680	8.568348192642163e-05	0.05055236227619704	568154	6345	-26.440143585205078
4.0	-0.24	85.0	-29.4	4776	12700	6.565165331983191e-06	0.05054582812044532	569086	6345	-26.426416397094727
60.0	-14.38	100.0	-37.12	4782	12720	0.00010058568708551755	0.050538663799919156	570123	6346	-26.721359252929688
26.0	-0.45	87.0	-32.17	4796	12740	4.5456747806614944e-05	0.0505343716808872	570743	6346	-26.723093032836914
60.0	-25.83	48.0	-17.54	4804	12760	0.00011617036822447582	0.050527839166534035	571707	6346	-26.7083797454834
60.0	-11.35	62.0	-24.93	4808	12780	0.00010717795674976235	0.050521086798907114	572717	6346	-26.72417640686035
60.0	-25.24	83.0	-25.82	4814	12800	9.92591306567192e-05	0.05051460088954803	573699	6346	-26.720937728881836
8.0	-0.36	100.0	-40.89	4820	12820	1.2927364075611608e-05	0.050507903581042485	574727	6346	-26.711965560913086
60.0	-20.81	64.0	-25.09	4825	12840	0.0001026252719843499	0.05050151906792634	575719	6346	-26.77044105529785
60.0	-21.27	70.0	-25.1	4838	12860	9.367801538707679e-05	0.05049716234788799	576397	6346	-26.73420524597168
53.0	-0.35	80.0	-25.22	4846	12880	8.466889769394205e-05	0.0504915391686448	577287	6346	-26.747772216796875
60.0	-27.22	100.0	-44.5	4853	12900	0.0001017194570497025	0.050485572753127456	578244	6347	-27.073657989501953
60.0	-26.2	73.0	-29.55	4859	12920	9.704621583684679e-05	0.050479612808039205	579212	6347	-27.091297149658203
60.0	-21.86	100.0	-40.84	4864	12940	0.00010351257677977384	0.05047335310324146	580243	6347	-27.13018798828125
60.0	-14.49	48.0	-23.08	4872	12960	9.66401747715326e-05	0.05046841475330673	581062	6347	-27.148651123046875
60.0	-28.48	88.0	-26.1	4874	12980	9.635370942220115e-05	0.05046177563217093	582184	6347	-27.097501754760742
60.0	-29.78	80.0	-29.25	4883	13000	9.867205986609825e-05	0.050455777215881785	583210	6347	-27.145917892456055
60.0	-14.6	100.0	-36.08	4889	13020	0.00010643397241876605	0.05045007045108023	584198	6347	-27.166784286499023
60.0	-22.95	80.0	-26.67	4896	13040	9.501020601190673e-05	0.050444240742562506	585221	6348	-27.48758316040039
60.0	-20.62	100.0	-33.76	4899	13060	9.758850334249266e-05	0.050438546841604585	586233	6348	-27.457304000854492
60.0	-21.62	100.0	-35.27	4902	13080	9.69461527074878e-05	0.050432579718001774	587309	6348	-27.479969024658203
58.0	-0.24	61.0	-27.81	4910	13100	9.11077470269822e-05	0.050427553372469784	588224	6348	-27.465986251831055
60.0	-20.73	92.0	-33.86	4916	13120	9.751646983914259e-05	0.0504224481124417	589165	6348	-27.447830200195312
60.0	-15.81	100.0	-23.45	4922	13140	9.996210603409161e-05	0.05041720037770797	590145	6348	-27.4713191986084
60.0	-30.43	68.0	-26.26	4931	13160	9.421990635184893e-05	0.050413013024369124	590932	6348	-27.38443946838379
27.0	-0.3	100.0	-33.57	4940	13180	4.398437479739848e-05	0.05040878082346888	591736	6348	-27.424406051635742
9.0	-0.29	85.0	-31.15	4947	13200	1.419332894411954e-05	0.05040410677131073	592636	6349	-27.815954208374023
60.0	-22.33	100.0	-30.86	4952	13220	9.201828181833795e-05	0.05039864812217077	593704	6349	-27.766464233398438
60.0	-20.92	100.0	-58.65	4957	13240	9.214957315035818e-05	0.05039361238414514	594701	6349	-27.796438217163086
1.0	0.0	68.0	-40.83	4964	13260	1.9536658469728034e-06	0.05038904854433463	595614	6349	-27.83876609802246
60.0	-25.22	65.0	-26.45	4972	13280	9.743135018521044e-05	0.05038426373566436	596584	6349	-27.76456642150879
60.0	-20.46	61.0	-13.43	4978	13300	9.819814137050083e-05	0.050379822534236014	597494	6349	-27.840057373046875
60.0	-17.89	100.0	-44.55	4984	13320	8.581669122965128e-05	0.05037479028459864	598541	6349	-27.766666412353516
60.0	-19.9	80.0	-21.32	4991	13340	9.395577560836587e-05	0.050370194716664395	599508	6349	-27.807157516479492
48.0	-0.34	43.0	-17.16	5002	13360	7.570114678251529e-05	0.05036632800788583	600328	6350	-28.153135299682617
60.0	-21.94	100.0	-34.85	5009	13380	0.00010100054277611064	0.050362030741129146	601252	6350	-28.118412017822266
2.0	-0.07	63.0	-27.52	5020	13400	2.5653127414077076e-06	0.05035864807975505	601983	6350	-28.116662979125977
38.0	-0.33	100.0	-33.11	5025	13420	6.0084839691525956e-05	0.050353949457836195	603018	6350	-28.141647338867188
60.0	-16.92	81.0	-28.3	5031	13440	9.209811687469483e-05	0.050349771165734004	603948	6350	-28.177692413330078
60.0	-34.29	100.0	-24.28	5040	13460	9.505233297022101e-05	0.05034581938443744	604837	6350	-28.17294692993164
60.0	-32.73	100.0	-33.95	5049	13480	9.037066991675855e-05	0.05034222866627091	605652	6350	-28.104022979736328
60.0	-28.06	89.0	-32.64	5056	13500	9.487510610509802e-05	0.05033800278275988	606626	6350	-28.103567123413086
1.0	0.0	100.0	-42.18	5062	13520	1.0261345191820134e-06	0.0503339417673306	607573	6351	-28.46729850769043
60.0	-10.28	100.0	-33.64	5073	13540	9.219959884485783e-05	0.05033068512163863	608337	6351	-28.438766479492188
9.0	-0.1	100.0	-28.93	5081	13560	1.848863992719172e-05	0.050326944891269355	609227	6351	-28.448774337768555
57.0	-0.48	100.0	-28.27	5092	13580	9.50338387524432e-05	0.05032355823994088	610040	6351	-28.497610092163086
60.0	-21.37	70.0	-28.09	5096	13600	8.86689214145436e-05	0.050319020105826034	611150	6351	-28.47100257873535
60.0	-24.44	80.0	-24.14	5104	13620	9.56588379612053e-05	0.050315656352094944	611978	6351	-28.45952796936035
52.0	-0.4	47.0	-16.96	5112	13640	8.365994324782027e-05	0.05031230854594955	612811	6351	-28.468210220336914
60.0	-15.82	80.0	-29.5	5125	13660	9.529559189892793e-05	0.050309614857054555	613484	6351	-28.42098045349121
60.0	-21.36	83.0	-34.1	5133	13680	9.050993194356996e-05	0.05030566175919048	614492	6351	-28.407079696655273
60.0	-30.59	49.0	-20.8	5138	13700	9.192219615852746e-05	0.05030195156643388	615449	6352	-28.829452514648438
31.0	-0.3	100.0	-46.02	5143	13720	4.782026780242475e-05	0.05029770159580869	616563	6352	-28.791091918945312
36.0	-0.21	100.0	-37.95	5153	13740	5.5444622317429366e-05	0.05029458103556986	617386	6352	-28.850263595581055
12.0	-0.24	27.0	-11.74	5163	13760	1.66014876476554e-05	0.05029166448815143	618162	6352	-28.785186767578125
60.0	-15.08	46.0	-18.65	5174	13780	9.090467876550594e-05	0.05028868658782853	618963	6352	-28.842676162719727
60.0	-31.0	100.0	-38.17	5181	13800	9.362267411273459e-05	0.05028537857394945	619865	6352	-28.806222915649414
60.0	-25.53	61.0	-16.89	5194	13820	9.319899568681952e-05	0.05028297374754071	620522	6352	-28.789133071899414
60.0	-15.17	80.0	-37.54	5204	13840	9.25125931039711e-05	0.05027957389164172	621469	6352	-28.802200317382812
17.0	-0.31	100.0	-25.41	5210	13860	2.7097819687484146e-05	0.05027633575457642	622381	6352	-28.829547882080078
60.0	-25.43	82.0	-25.16	5215	13880	9.542806691326395e-05	0.050272964466798534	623343	6353	-29.18045997619629
60.0	-17.12	100.0	-31.79	5223	13900	9.195169956564046e-05	0.05026974555572416	624272	6353	-29.160978317260742
9.0	-0.09	63.0	-21.92	5233	13920	1.3829116848693498e-05	0.0502672786182777	624987	6353	-29.191909790039062
55.0	-0.35	82.0	-20.09	5239	13940	7.93630970772917e-05	0.05026382978158372	626006	6353	-29.1645450592041
60.0	-26.8	81.0	-25.79	5244	13960	8.721604388217872e-05	0.05026061432395361	626967	6353	-29.109207153320312
34.0	-0.26	17.0	-6.14	5252	13980	5.3910619028989164e-05	0.05025787607200797	627792	6353	-29.175979614257812
50.0	-0.23	80.0	-36.14	5257	14000	7.751272405896868e-05	0.050254523107734116	628819	6353	-29.171316146850586
60.0	-29.83	100.0	-33.05	5260	14020	9.334913844218778e-05	0.0502510065736091	629912	6353	-29.176294326782227
2.0	-0.06	100.0	-31.95	5269	14040	4.3841169091031766e-06	0.050248450002588395	630711	6354	-29.5012264251709
44.0	-0.38	60.0	-18.88	5279	14060	6.940346184699328e-05	0.05024570131423792	631581	6354	-29.456613540649414
60.0	-23.75	31.0	-11.89	5287	14080	9.213586083867333e-05	0.050242907115242354	632476	6354	-29.509735107421875
51.0	-0.32	62.0	-24.62	5293	14100	7.920327761494521e-05	0.05023992865983494	633443	6354	-29.534982681274414
9.0	-0.41	67.0	-21.0	5303	14120	1.2071645969034255e-05	0.05023739588026522	634272	6354	-29.514999389648438
60.0	-21.28	60.0	-24.87	5311	14140	9.305210734020702e-05	0.050234790030724	635135	6354	-29.52985191345215
60.0	-28.28	61.0	-24.54	5319	14160	8.989865497007209e-05	0.05023216924928324	636013	6354	-29.47852897644043
60.0	-25.05	81.0	-39.74	5327	14180	8.812650134432299e-05	0.05022946296145179	636931	6354	-29.489713668823242
60.0	-14.35	62.0	-20.42	5333	14200	8.758931092812982e-05	0.05022672586136004	637871	6355	-29.708799362182617
60.0	-24.97	100.0	-29.94	5337	14220	9.371396023177565e-05	0.05022380309575476	638889	6355	-29.78668212890625
1.0	0.0	81.0	-23.36	5347	14240	1.1260757285557436e-06	0.0502216427005818	639645	6355	-29.72530174255371
60.0	-23.9	62.0	-21.27	5353	14260	9.000316408539889e-05	0.050218960561355934	640599	6355	-29.761625289916992
60.0	-16.74	45.0	-17.19	5361	14280	8.978424619893734e-05	0.050216513765729304	641478	6355	-29.723058700561523
60.0	-32.18	81.0	-22.51	5366	14300	8.925269533704211e-05	0.05021378944492795	642471	6355	-29.756927490234375
