Training steps	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
43000	-0.11608877607330106	48.2	0.5652050187042286	23.599999999999998	-1.0	0.20965151	1.2875176e-09	1.0	-79.929794	-0.42171258
44000	-0.2828518253044654	60.0	0.05906965592241786	0.0	-1.0	0.1745246	8.5649177e-10	1.0	-83.648994	-0.45985687
45000	-0.3161719509189166	60.0	0.07842551780135835	0.0	-1.0	0.20370229	5.5431215e-10	1.0	-87.47499	-0.49887863
46000	-0.009768165012596686	48.2	0.5059167576037374	23.599999999999998	-1.0	0.15929931	3.480558e-10	1.0	-88.49271	-0.45774835
47000	-0.29779742372047846	60.0	0.08471551809464342	0.0	-1.0	0.18831743	2.1674751e-10	1.0	-91.75333	-0.4794767
48000	-0.36107207476167363	60.0	0.10568802689292162	0.0	-1.0	0.18890388	1.3370993e-10	1.0	-93.87552	-0.47005534
49000	-0.31388523197761964	60.0	0.12111642835550078	0.0	-1.0	0.22271183	8.20819e-11	1.0	-96.54245	-0.47511998
50000	-0.2975012257916898	60.0	0.11389362793839733	0.0	-1.0	0.20303735	5.030998e-11	1.0	-98.267975	-0.45640358
51000	-0.35117528420021094	60.0	0.10568905186953861	0.0	-1.0	0.20910949	3.072742e-11	1.0	-100.88257	-0.460258
52000	-0.2935146698561787	60.0	0.11960382395538187	0.0	-1.0	0.22862023	1.8932411e-11	1.0	-103.9138	-0.47384614
53000	-0.2913534820452016	60.0	0.07866456563816708	0.0	-1.0	0.19468243	1.1542767e-11	1.0	-108.392075	-0.5204546
54000	-0.317208273765797	60.0	0.06194713180171887	0.0	-1.0	0.20703667	7.517542e-12	1.0	-110.30956	-0.50679964
55000	-0.30761822101550185	60.0	0.06518804742988685	0.0	-1.0	0.20963481	4.604317e-12	1.0	-113.3495	-0.5186435
56000	-0.26986066061670255	60.0	0.055758036652288394	0.0	-1.0	0.17559618	2.9878322e-12	1.0	-113.250565	-0.46174937
57000	-0.2775515455870125	60.0	0.06553606716687596	0.0	-1.0	0.19673058	2.046363e-12	1.0	-116.744934	-0.48369598
58000	-0.3871960335297734	60.0	0.12196473312218017	0.0	-1.0	0.3353021	1.4210855e-12	1.0	-119.12202	-0.48148793
59000	-0.3678712226280808	60.0	0.06091745454700444	0.0	-1.0	0.23570251	1.0267343e-12	1.0	-119.8309	-0.44531724
60000	-0.2575442872642242	60.0	0.05147968935847759	0.0	-1.0	0.20146881	7.993606e-13	1.0	-127.87754	-0.5573383
61000	-0.32080159949612375	60.0	0.14221955389853513	0.0	-1.0	0.19427201	6.004086e-13	1.0	-127.489174	-0.49958393
62000	-0.3689518442072007	60.0	0.06470905436052815	0.0	-1.0	0.20349447	5.1159077e-13	1.0	-129.04958	-0.481542
63000	-0.27768495571056706	60.0	0.043548242757844156	0.0	-1.0	0.19167264	4.2987836e-13	1.0	-131.53229	-0.48156893
64000	-0.31072951569880886	60.0	0.06143548814313489	0.0	-1.0	0.20287983	3.5527137e-13	1.0	-133.37494	-0.4697273
65000	-0.31762583628784313	60.0	0.0975391071395041	0.0	-1.0	0.18485554	2.877698e-13	1.0	-138.06232	-0.51003194
66000	-0.31864849385060023	60.0	0.10717449285206618	0.0	-1.0	0.20529719	2.877698e-13	1.0	-138.21222	-0.46793002
67000	-0.3186832316779923	60.0	0.06829706427765334	0.0	-1.0	0.21295038	2.2737368e-13	1.0	-141.42358	-0.48098606
68000	-0.27397777708967247	60.0	0.059153056679848035	0.0	-1.0	0.20322895	2.2737368e-13	1.0	-146.20947	-0.52073
69000	-0.30530229070656645	60.0	0.1050628132899179	0.0	-1.0	0.18867671	2.2737368e-13	1.0	-146.86374	-0.48909852
70000	-0.30434079298389205	60.0	0.08538222641940825	0.0	-1.0	0.19916119	1.7408297e-13	1.0	-149.19392	-0.486448
71000	-0.2910081441431222	60.0	0.07761902105108555	0.0	-1.0	0.206801	1.7408297e-13	1.0	-151.24236	-0.47929358
72000	-0.4026876377966553	60.0	0.07156137461125764	0.0	-1.0	0.18712671	1.7408297e-13	1.0	-154.43655	-0.49081194
73000	-0.25708421554121313	60.0	0.031174927698011765	0.0	-1.0	0.18913198	1.7408297e-13	1.0	-155.28311	-0.46471652
74000	-0.35861540328427094	60.0	0.0717193202952578	0.0	-1.0	0.215204	1.2789769e-13	1.0	-159.10855	-0.4859793
75000	-0.242638403999401	60.0	0.04385414434191592	0.0	-1.0	0.20514503	1.2789769e-13	1.0	-163.57715	-0.5164764
76000	-0.31972043197414624	60.0	0.111506510855533	0.0	-1.0	0.21052529	1.2789769e-13	1.0	-165.7938	-0.51194453
77000	-0.26678563532490185	60.0	0.0620543316806363	0.0	-1.0	0.17815179	1.2789769e-13	1.0	-170.3536	-0.54250634
78000	-0.3120992319864889	60.0	0.042888269196057226	0.0	-1.0	0.22308603	1.2789769e-13	1.0	-169.5004	-0.49256277
79000	-0.2913235045693664	60.0	0.05527713119926367	0.0	-1.0	0.21305653	1.2789769e-13	1.0	-174.97177	-0.53576434
80000	-0.3088135394198453	60.0	0.09036089723770425	0.0	-1.0	0.18100436	8.881784e-14	1.0	-172.509	-0.4643411
81000	-0.31868269221944256	60.0	0.07587495819589796	0.0	-1.0	0.21449234	8.881784e-14	1.0	-179.21445	-0.5240747
82000	-0.2989983657645331	60.0	0.09203024138128756	0.0	-1.0	0.22128686	8.881784e-14	1.0	-181.8146	-0.5251465
83000	-0.3285843763017757	60.0	0.11058719773640743	0.0	-1.0	0.20391122	8.881784e-14	1.0	-181.37314	-0.48451084
84000	-0.25119971941138947	60.0	0.037843603643447396	0.0	-1.0	0.17382663	8.881784e-14	1.0	-183.7525	-0.48309243
85000	-0.31887502177767435	60.0	0.04751295762560795	0.0	-1.0	0.1765044	8.881784e-14	1.0	-184.85757	-0.4647179
86000	-0.33114296063054754	60.0	0.0746440373961532	0.0	-1.0	0.23255222	8.881784e-14	1.0	-189.9589	-0.49941224
87000	-0.34146101012891794	60.0	0.05755244201634574	0.0	-1.0	0.17984527	8.881784e-14	1.0	-187.75662	-0.43837333
88000	-0.2612355874957289	60.0	0.03655309002384354	0.0	-1.0	0.1786772	8.881784e-14	1.0	-194.59622	-0.49480057
89000	-0.31495397607966746	60.0	0.08894162635621225	0.0	-1.0	0.20045422	8.881784e-14	1.0	-200.05276	-0.53227675
90000	-0.333377066622333	60.0	0.10386861282339617	0.0	-1.0	0.21970442	8.881784e-14	1.0	-194.74373	-0.43426552
91000	-0.29075671993261565	60.0	0.10785365625003114	0.0	-1.0	0.21466678	5.684342e-14	1.0	-202.72891	-0.5028001
92000	-0.27412462811279303	60.0	0.031157843851763557	0.0	-1.0	0.18588865	5.684342e-14	1.0	-204.38602	-0.49248552
93000	-0.32303557656300647	60.0	0.06728685529647155	0.0	-1.0	0.22250041	5.684342e-14	1.0	-202.9554	-0.445213
94000	-0.33259449131289404	60.0	0.13401273393309904	0.0	-1.0	0.19838497	5.684342e-14	1.0	-204.6431	-0.4361986
95000	-0.4285719284125933	60.0	0.08706665656506604	0.0	-1.0	0.20367503	5.684342e-14	1.0	-210.9924	-0.4822495
96000	-0.37140149470271766	60.0	0.04928649184709186	0.0	-1.0	0.17704333	5.684342e-14	1.0	-216.27063	-0.51477224
97000	-0.3084727142026994	60.0	0.10866138290472184	0.0	-1.0	0.17274961	5.684342e-14	1.0	-216.01735	-0.4829556
98000	-0.26364117834104195	60.0	0.0374057532987158	0.0	-1.0	0.21306324	5.684342e-14	1.0	-221.54001	-0.5174921
99000	-0.28274295640176966	60.0	0.09653097639460512	0.0	-1.0	0.2196843	5.684342e-14	1.0	-218.1533	-0.45114785
100000	-0.3213391624694293	60.0	0.05360289164519574	0.0	-1.0	0.18148173	5.684342e-14	1.0	-219.04477	-0.433842
101000	-0.24738438507572352	60.0	0.03726066185718322	0.0	-1.0	0.21605697	5.684342e-14	1.0	-222.74452	-0.44774956
