Averaged Steps Training	Averaged Return Training	Averaged Steps Validation	Averaged Return Validation	Cumulative Successes	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
50.0	-50.0	100.0	-100.0	3087	14280	5.721334649735138e-05	0.05037502928957981	597548	6331	-225.5641632080078
8.0	-0.75	100.0	-100.0	3091	14300	9.557200478507088e-06	0.05037081531241866	598432	6331	-225.4214324951172
50.0	-50.0	81.0	-80.8	3093	14320	5.758216594184577e-05	0.050366483730377866	599352	6331	-226.044677734375
24.0	-0.92	82.0	-81.4	3096	14340	2.8636714903380582e-05	0.0503624926247123	600208	6332	-229.4302978515625
50.0	-50.0	100.0	-100.0	3100	14360	5.5948688459263536e-05	0.05035870636480354	601028	6332	-229.36929321289062
50.0	-50.0	100.0	-100.0	3106	14380	5.883051390773895e-05	0.050354826567720085	601878	6332	-235.3518524169922
50.0	-50.0	81.0	-80.4	3109	14400	5.998321705394321e-05	0.05035069052117016	602796	6332	-233.2672576904297
43.0	-0.95	76.0	-75.4	3112	14420	4.9271233038829536e-05	0.050346576692344436	603720	6332	-233.05374145507812
50.0	-50.0	100.0	-100.0	3116	14440	5.90230784587913e-05	0.05034274239447014	604590	6332	-227.06687927246094
50.0	-50.0	87.0	-87.0	3122	14460	5.99132533884642e-05	0.050339166666604894	605409	6332	-228.4603271484375
50.0	-50.0	100.0	-100.0	3125	14480	5.827190467665867e-05	0.050335364040030424	606291	6332	-227.6153106689453
50.0	-50.0	82.0	-81.2	3132	14500	5.5273072472934064e-05	0.05033194826500191	607090	6332	-234.392822265625
50.0	-50.0	84.0	-83.2	3137	14520	5.879444852676602e-05	0.050328509786338765	607903	6333	-236.69873046875
30.0	-0.93	100.0	-100.0	3142	14540	3.3024006729440804e-05	0.0503249890951774	608745	6333	-236.07913208007812
50.0	-50.0	84.0	-83.2	3145	14560	5.6066241238143416e-05	0.050321389610965335	609616	6333	-234.9470977783203
50.0	-50.0	76.0	-75.0	3148	14580	5.632109112209744e-05	0.0503175361367738	610561	6333	-229.79971313476562
50.0	-50.0	100.0	-100.0	3148	14600	5.806111309626331e-05	0.05031359163953239	611541	6333	-229.259765625
50.0	-50.0	57.0	-56.0	3153	14620	5.768170598104454e-05	0.050310393742447945	612341	6333	-235.49790954589844
50.0	-50.0	100.0	-100.0	3157	14640	5.881794489146582e-05	0.0503070364985994	613191	6333	-228.9314727783203
50.0	-50.0	100.0	-100.0	3159	14660	5.940631499557183e-05	0.05030349165931758	614100	6333	-229.89097595214844
50.0	-50.0	75.0	-74.6	3163	14680	5.471691773437999e-05	0.05030008900934492	614982	6333	-230.28086853027344
14.0	-0.86	67.0	-66.2	3171	14700	1.7414741775616496e-05	0.05029717364417182	615743	6334	-234.29808044433594
50.0	-50.0	100.0	-100.0	3178	14720	5.514254064663597e-05	0.05029421671700694	616523	6334	-233.6072998046875
50.0	-50.0	100.0	-100.0	3182	14740	5.667940732420219e-05	0.05029097624410656	617389	6334	-234.3677520751953
50.0	-50.0	100.0	-100.0	3190	14760	5.6075662132201154e-05	0.05028833676746224	618098	6334	-241.3697967529297
50.0	-50.0	100.0	-100.0	3194	14780	5.681067906793948e-05	0.05028522878951998	618945	6334	-240.58938598632812
50.0	-50.0	100.0	-100.0	3199	14800	5.579260555473534e-05	0.05028222485982421	619772	6334	-239.4290008544922
50.0	-50.0	81.0	-80.6	3203	14820	5.525199347018552e-05	0.05027900135221727	620671	6334	-238.63804626464844
50.0	-50.0	86.0	-85.6	3206	14840	5.386023508570586e-05	0.05027579742489702	621575	6334	-239.3758087158203
50.0	-50.0	100.0	-100.0	3212	14860	5.53416211062774e-05	0.05027270527369129	622457	6334	-238.60362243652344
50.0	-50.0	73.0	-72.4	3217	14880	5.507340995214319e-05	0.05026994794077586	623250	6335	-236.50869750976562
50.0	-50.0	71.0	-70.4	3221	14900	5.116094678840381e-05	0.05026695140243093	624123	6335	-241.5850830078125
50.0	-50.0	82.0	-81.6	3227	14920	5.699001432423937e-05	0.05026413666204452	624951	6335	-241.58262634277344
50.0	-50.0	100.0	-100.0	3233	14940	5.6033760029947266e-05	0.050261613082651035	625699	6335	-240.8643035888672
50.0	-50.0	85.0	-84.2	3237	14960	5.533296794177377e-05	0.05025861206710803	626602	6335	-240.8821258544922
50.0	-50.0	100.0	-100.0	3243	14980	5.347786026102838e-05	0.05025622452950699	627324	6335	-234.46873474121094
50.0	-50.0	68.0	-67.0	3246	15000	5.56358814239502e-05	0.050253244171603845	628240	6335	-241.0935821533203
